,tag_name
15769,NOUN
15770,PROPN
15771,PRON
15772,VERB
15773,ADP
15774,NOUN
15775,PROPN
15776,ADP
15777,NOUN
15778,PRON
15779,ADJ
15780,PUNCT
15781,VERB
15782,NOUN
15783,NOUN
15784,ADP
15785,NOUN
15786,ADP
15787,NOUN
15788,NUM
15789,NOUN
15790,ADP
15791,NOUN
15792,ADV
15793,ADV
15794,PROPN
15795,PUNCT
15796,VERB
15797,NOUN
15798,PROPN
15799,NOUN
15800,ADJ
15801,ADP
15802,NOUN
15803,PROPN
15804,PROPN
15805,ADJ
15806,PUNCT
15807,PROPN
15808,PROPN
15809,PUNCT
15810,NOUN
15811,CCONJ
15812,NOUN
15813,CCONJ
15814,NOUN
15815,ADJ
15816,PUNCT
15817,ADP
15818,NOUN
15819,PUNCT
15820,NOUN
15821,ADJ
15822,PUNCT
15823,VERB
15824,ADP
15825,PRON
15826,NOUN
15827,NUM
15828,ADP
15829,NOUN
15830,PUNCT
15831,ADP
15832,NUM
15833,NOUN
15834,ADP
15835,NUM
15836,NOUN
15837,ADJ
15838,PUNCT
15839,AUX
15840,NOUN
15841,NOUN
15842,ADJ
15843,ADP
15844,NOUN
15845,NOUN
15846,ADJ
15847,ADP
15848,NOUN
15849,PROPN
15850,ADJ
15851,ADP
15852,PROPN
15853,PROPN
15854,PUNCT
15855,ADP
15856,NOUN
15857,NOUN
15858,NOUN
15859,NOUN
15860,ADJ
15861,PUNCT
15862,VERB
15863,NOUN
15864,PROPN
15865,NUM
15866,NOUN
15867,VERB
15868,ADJ
15869,NOUN
15870,ADP
15871,AUX
15872,VERB
15873,NOUN
15874,VERB
15875,ADP
15876,DET
15877,NOUN
15878,NOUN
15879,PUNCT
15880,PART
15881,VERB
15882,NOUN
15883,ADJ
15884,NOUN
15885,ADP
15886,VERB
15887,NOUN
15888,ADP
15889,NOUN
15890,PUNCT
15891,PART
15892,ADP
15893,SCONJ
15894,PROPN
15895,NUM
15896,PART
15897,VERB
15898,ADJ
15899,PUNCT
15900,VERB
15901,ADP
15902,NOUN
15903,ADP
15904,NOUN
15905,NOUN
15906,NUM
15907,NOUN
15908,PUNCT
15909,VERB
15910,NOUN
15911,ADP
15912,NOUN
15913,NOUN
15914,NOUN
15915,NOUN
15916,ADJ
15917,PRON
15918,VERB
15919,PRON
15920,NOUN
15921,ADP
15922,NOUN
15923,NOUN
15924,PUNCT
15925,ADP
15926,PART
15927,NOUN
15928,ADV
15929,VERB
15930,NOUN
15931,PUNCT
15932,VERB
15933,NOUN
15934,ADJ
15935,SCONJ
15936,PRON
15937,NOUN
15938,ADV
15939,PUNCT
15940,ADP
15941,PART
15942,VERB
15943,ADV
15944,PUNCT
15945,PART
15946,VERB
15947,ADP
15948,NOUN
15949,NOUN
15950,PRON
15951,VERB
15952,ADP
15953,NOUN
15954,PUNCT
15955,NOUN
15956,ADP
15957,PROPN
15958,PUNCT
15959,VERB
15960,NOUN
15961,NOUN
15962,ADJ
15963,ADP
15964,NOUN
15965,ADJ
15966,ADP
15967,PROPN
15968,ADJ
15969,PUNCT
15970,VERB
15971,PROPN
15972,NOUN
15973,NOUN
15974,ADP
15975,NOUN
15976,PROPN
15977,ADJ
15978,PUNCT
15979,VERB
15980,NOUN
15981,NOUN
15982,ADP
15983,NOUN
15984,PRON
15985,VERB
15986,ADP
15987,NOUN
15988,PRON
15989,ADP
15990,VERB
15991,NOUN
15992,ADP
15993,NOUN
15994,NOUN
15995,PUNCT
15996,ADP
15997,PROPN
15998,ADJ
15999,ADJ
16000,NOUN
16001,DET
16002,NOUN
16003,PRON
16004,ADP
16005,NOUN
16006,PRON
16007,VERB
16008,ADP
16009,PROPN
16010,PROPN
16011,ADP
16012,NOUN
16013,NUM
16014,PUNCT
16015,CCONJ
16016,NOUN
16017,DET
16018,NOUN
16019,ADP
16020,PROPN
16021,ADP
16022,NOUN
16023,ADP
16024,NOUN
16025,NOUN
16026,ADJ
16027,NOUN
16028,ADP
16029,NOUN
16030,PUNCT
16031,VERB
16032,PUNCT
16033,PUNCT
16034,ADP
16035,PRON
16036,NOUN
16037,ADJ
16038,CCONJ
16039,PART
16040,VERB
16041,NOUN
16042,NOUN
16043,PUNCT
16044,PUNCT
16045,ADP
16046,VERB
16047,NOUN
16048,ADJ
16049,ADV
16050,PUNCT
16051,VERB
16052,NOUN
16053,NOUN
16054,ADJ
16055,PUNCT
16056,ADP
16057,NOUN
16058,NOUN
16059,PRON
16060,PUNCT
16061,PART
16062,PART
16063,NOUN
16064,ADJ
16065,CCONJ
16066,NOUN
16067,ADJ
16068,PRON
16069,NOUN
16070,NOUN
16071,NOUN
16072,NOUN
16073,ADJ
16074,CCONJ
16075,NOUN
16076,CCONJ
16077,NOUN
16078,ADJ
16079,ADP
16080,PROPN
16081,ADJ
16082,ADJ
16083,PUNCT
16084,ADP
16085,NOUN
16086,PROPN
16087,NOUN
16088,NOUN
16089,PRON
16090,ADV
16091,PUNCT
16092,ADP
16093,PROPN
16094,VERB
16095,NOUN
16096,PUNCT
16097,PROPN
16098,PROPN
16099,PUNCT
16100,ADP
16101,ADJ
16102,NOUN
16103,ADP
16104,NOUN
16105,NOUN
16106,ADP
16107,NOUN
16108,NOUN
16109,PRON
16110,ADJ
16111,ADJ
16112,CCONJ
16113,NOUN
16114,NOUN
16115,PRON
16116,PUNCT
16117,VERB
16118,NOUN
16119,NOUN
16120,ADP
16121,NOUN
16122,NOUN
16123,NOUN
16124,ADJ
16125,PUNCT
16126,ADP
16127,NOUN
16128,NOUN
16129,ADP
16130,NOUN
16131,PROPN
16132,PROPN
16133,PUNCT
16134,VERB
16135,PROPN
16136,PROPN
16137,NOUN
16138,NOUN
16139,ADP
16140,NOUN
16141,NOUN
16142,NOUN
16143,ADJ
16144,PUNCT
16145,VERB
16146,PROPN
16147,PROPN
16148,NOUN
16149,PRON
16150,ADV
16151,ADP
16152,NOUN
16153,ADJ
16154,CCONJ
16155,ADJ
16156,PUNCT
16157,PRON
16158,ADP
16159,SCONJ
16160,DET
16161,NOUN
16162,CCONJ
16163,DET
16164,NOUN
16165,ADJ
16166,VERB
16167,NOUN
16168,ADP
16169,DET
16170,PRON
16171,PUNCT
16172,VERB
16173,NOUN
16174,NOUN
16175,NOUN
16176,ADJ
16177,ADV
16178,PUNCT
16179,VERB
16180,ADV
16181,NUM
16182,PROPN
16183,NUM
16184,PUNCT
16185,ADP
16186,VERB
16187,NOUN
16188,ADP
16189,NOUN
16190,NOUN
16191,PUNCT
16192,VERB
16193,NOUN
16194,NOUN
16195,ADJ
16196,ADP
16197,NOUN
16198,VERB
16199,PRON
16200,PUNCT
16201,ADP
16202,AUX
16203,ADJ
16204,NOUN
16205,NOUN
16206,VERB
16207,NOUN
16208,ADP
16209,NUM
16210,ADP
16211,ADJ
16212,NOUN
16213,PUNCT
16214,ADP
16215,NOUN
16216,ADJ
16217,PUNCT
16218,AUX
16219,PROPN
16220,NOUN
16221,ADP
16222,NUM
16223,NOUN
16224,PUNCT
16225,PART
16226,ADV
16227,PRON
16228,NOUN
16229,ADP
16230,NOUN
16231,ADV
16232,PUNCT
16233,ADP
16234,PRON
16235,PUNCT
16236,VERB
16237,NOUN
16238,NOUN
16239,ADP
16240,NOUN
16241,ADP
16242,PROPN
16243,NOUN
16244,ADP
16245,NOUN
16246,ADJ
16247,PUNCT
16248,ADP
16249,NOUN
16250,ADJ
16251,ADP
16252,PROPN
16253,PROPN
16254,ADJ
16255,PUNCT
16256,VERB
16257,ADJ
16258,ADP
16259,NOUN
16260,NUM
16261,NOUN
16262,ADP
16263,ADJ
16264,NOUN
16265,ADP
16266,NOUN
16267,PROPN
16268,PROPN
16269,ADP
16270,PROPN
16271,PROPN
16272,PUNCT
16273,ADP
16274,PART
16275,NOUN
16276,ADV
16277,ADP
16278,DET
16279,PRON
16280,PUNCT
16281,PART
16282,VERB
16283,NOUN
16284,ADJ
16285,ADP
16286,PRON
16287,PUNCT
16288,NOUN
16289,ADJ
16290,PUNCT
16291,VERB
16292,ADP
16293,NOUN
16294,NOUN
16295,NOUN
16296,ADJ
16297,ADP
16298,NOUN
16299,NOUN
16300,NOUN
16301,PUNCT
16302,ADP
16303,NOUN
16304,ADJ
16305,PUNCT
16306,PART
16307,PART
16308,NOUN
16309,NOUN
16310,ADP
16311,NOUN
16312,ADJ
16313,AUX
16314,NOUN
16315,ADJ
16316,ADP
16317,PROPN
16318,PROPN
16319,PUNCT
16320,NOUN
16321,NOUN
16322,ADP
16323,NOUN
16324,ADP
16325,PROPN
16326,PART
16327,ADJ
16328,PUNCT
16329,VERB
16330,ADP
16331,ADP
16332,NOUN
16333,ADP
16334,NOUN
16335,PRON
16336,ADJ
16337,ADJ
16338,PART
16339,ADP
16340,AUX
16341,VERB
16342,NOUN
16343,PROPN
16344,PROPN
16345,PROPN
16346,CCONJ
16347,PART
16348,ADP
16349,AUX
16350,ADJ
16351,ADV
16352,PUNCT
16353,NOUN
16354,ADJ
16355,ADJ
16356,ADP
16357,NOUN
16358,NOUN
16359,NOUN
16360,PROPN
16361,PROPN
16362,VERB
16363,PROPN
16364,PROPN
16365,SCONJ
16366,PRON
16367,ADJ
16368,SCONJ
16369,DET
16370,NOUN
16371,AUX
16372,VERB
16373,NOUN
16374,ADP
16375,NOUN
16376,ADP
16377,NOUN
16378,ADP
16379,VERB
16380,PUNCT
16381,VERB
16382,NOUN
16383,ADJ
16384,ADP
16385,NOUN
16386,ADJ
16387,ADP
16388,NOUN
16389,NOUN
16390,NOUN
16391,ADJ
16392,ADP
16393,NOUN
16394,PROPN
16395,PRON
16396,VERB
16397,PRON
16398,NOUN
16399,ADP
16400,PROPN
16401,ADP
16402,NOUN
16403,PROPN
16404,PUNCT
16405,PART
16406,PART
16407,AUX
16408,NOUN
16409,PART
16410,VERB
16411,ADP
16412,NOUN
16413,ADP
16414,PROPN
16415,PUNCT
16416,VERB
16417,NOUN
16418,PROPN
16419,NOUN
16420,ADJ
16421,PUNCT
16422,VERB
16423,PROPN
16424,SCONJ
16425,NOUN
16426,ADJ
16427,PUNCT
16428,NOUN
16429,ADP
16430,NOUN
16431,ADP
16432,PRON
16433,PUNCT
16434,PUNCT
16435,ADP
16436,ADP
16437,NOUN
16438,ADP
16439,PROPN
16440,CCONJ
16441,PROPN
16442,PUNCT
16443,VERB
16444,NOUN
16445,ADP
16446,NOUN
16447,ADJ
16448,ADP
16449,NOUN
16450,ADJ
16451,PUNCT
16452,VERB
16453,NOUN
16454,NOUN
16455,ADJ
16456,ADP
16457,PROPN
16458,ADJ
16459,PUNCT
16460,PROPN
16461,PROPN
16462,PUNCT
16463,NOUN
16464,ADP
16465,NOUN
16466,ADP
16467,NOUN
16468,PUNCT
16469,ADP
16470,ADP
16471,PRON
16472,PROPN
16473,ADV
16474,PUNCT
16475,ADP
16476,DET
16477,NOUN
16478,ADP
16479,NOUN
16480,PRON
16481,ADJ
16482,PUNCT
16483,NUM
16484,PROPN
16485,ADJ
16486,NUM
16487,PUNCT
16488,VERB
16489,PROPN
16490,PROPN
16491,ADP
16492,NOUN
16493,NOUN
16494,ADJ
16495,ADP
16496,NOUN
16497,PROPN
16498,PUNCT
16499,PROPN
16500,PROPN
16501,PUNCT
16502,PROPN
16503,PUNCT
16504,NOUN
16505,ADJ
16506,PROPN
16507,ADJ
16508,ADP
16509,PROPN
16510,ADJ
16511,PUNCT
16512,PROPN
16513,PUNCT
16514,ADJ
16515,PUNCT
16516,PUNCT
16517,VERB
16518,ADP
16519,NOUN
16520,NOUN
16521,ADP
16522,NOUN
16523,NOUN
16524,ADP
16525,VERB
16526,ADJ
16527,NOUN
16528,ADP
16529,NOUN
16530,ADP
16531,NOUN
16532,ADJ
16533,VERB
16534,ADP
16535,NOUN
16536,ADJ
16537,ADP
16538,NOUN
16539,NOUN
16540,PUNCT
16541,PUNCT
16542,NOUN
16543,ADJ
16544,ADP
16545,PROPN
16546,VERB
16547,NOUN
16548,NOUN
16549,NOUN
16550,NOUN
16551,ADP
16552,NOUN
16553,ADV
16554,PUNCT
16555,ADP
16556,NOUN
16557,NOUN
16558,NOUN
16559,ADP
16560,NOUN
16561,NOUN
16562,NOUN
16563,CCONJ
16564,NOUN
16565,NOUN
16566,ADJ
16567,PUNCT
16568,VERB
16569,NOUN
16570,PROPN
16571,PROPN
16572,ADJ
16573,ADJ
16574,ADV
16575,NOUN
16576,PUNCT
16577,ADV
16578,PART
16579,VERB
16580,NOUN
16581,ADJ
16582,ADP
16583,NOUN
16584,ADJ
16585,PUNCT
16586,NOUN
16587,ADP
16588,NOUN
16589,ADJ
16590,ADP
16591,PROPN
16592,PROPN
16593,ADJ
16594,PUNCT
16595,ADP
16596,PRON
16597,PART
16598,VERB
16599,ADV
16600,ADP
16601,PART
16602,AUX
16603,NOUN
16604,CCONJ
16605,NOUN
16606,NOUN
16607,ADV
16608,PUNCT
16609,NOUN
16610,ADP
16611,NOUN
16612,NOUN
16613,ADJ
16614,CCONJ
16615,NOUN
16616,NOUN
16617,ADJ
16618,ADJ
16619,CCONJ
16620,PART
16621,VERB
16622,ADP
16623,PRON
16624,NOUN
16625,ADP
16626,PROPN
16627,PUNCT
16628,PART
16629,VERB
16630,NOUN
16631,NOUN
16632,NOUN
16633,ADV
16634,PUNCT
16635,CCONJ
16636,VERB
16637,PRON
16638,ADV
16639,ADP
16640,VERB
16641,ADP
16642,NOUN
16643,NOUN
16644,NOUN
16645,ADP
16646,NOUN
16647,ADJ
16648,PUNCT
16649,PART
16650,ADP
16651,NOUN
16652,SCONJ
16653,NOUN
16654,ADJ
16655,CCONJ
16656,ADJ
16657,VERB
16658,NOUN
16659,ADJ
16660,ADJ
16661,ADP
16662,VERB
16663,PRON
16664,NOUN
16665,ADJ
16666,ADJ
16667,NOUN
16668,ADJ
16669,CCONJ
16670,VERB
16671,PRON
16672,NOUN
16673,ADP
16674,NOUN
16675,NUM
16676,ADP
16677,NOUN
16678,NOUN
16679,PUNCT
16680,ADP
16681,NOUN
16682,PRON
16683,NOUN
16684,ADP
16685,ADJ
16686,CCONJ
16687,NUM
16688,ADP
16689,PROPN
16690,ADJ
16691,PUNCT
16692,PART
16693,PART
16694,NOUN
16695,NOUN
16696,PROPN
16697,ADP
16698,NOUN
16699,VERB
16700,NOUN
16701,ADP
16702,PRON
16703,PUNCT
16704,ADP
16705,SCONJ
16706,NOUN
16707,PRON
16708,ADJ
16709,VERB
16710,ADP
16711,NOUN
16712,PUNCT
16713,PART
16714,AUX
16715,PUNCT
16716,NOUN
16717,NOUN
16718,ADP
16719,NOUN
16720,PUNCT
16721,ADP
16722,NOUN
16723,PRON
16724,PUNCT
16725,VERB
16726,PROPN
16727,ADJ
16728,PUNCT
16729,PUNCT
16730,ADP
16731,PART
16732,VERB
16733,ADP
16734,NOUN
16735,DET
16736,PRON
16737,NOUN
16738,ADP
16739,NOUN
16740,ADP
16741,PROPN
16742,PUNCT
16743,PART
16744,VERB
16745,ADP
16746,NOUN
16747,PRON
16748,NOUN
16749,ADP
16750,NOUN
16751,ADJ
16752,PUNCT
16753,PUNCT
16754,ADP
16755,NOUN
16756,PUNCT
16757,PART
16758,VERB
16759,ADP
16760,NOUN
16761,NUM
16762,PUNCT
16763,ADV
16764,PROPN
16765,PUNCT
16766,PART
16767,VERB
16768,PROPN
16769,ADJ
16770,ADJ
16771,ADJ
16772,NOUN
16773,ADP
16774,NOUN
16775,PRON
16776,PUNCT
16777,ADP
16778,NOUN
16779,ADJ
16780,PUNCT
16781,NOUN
16782,NOUN
16783,PROPN
16784,ADP
16785,NOUN
16786,ADP
16787,NOUN
16788,NOUN
16789,ADJ
16790,ADJ
16791,PART
16792,AUX
16793,ADJ
16794,ADV
16795,PUNCT
16796,VERB
16797,NOUN
16798,ADJ
16799,ADP
16800,PROPN
16801,PROPN
16802,CCONJ
16803,PROPN
16804,PRON
16805,NOUN
16806,ADP
16807,NOUN
16808,ADP
16809,NOUN
16810,PUNCT
16811,VERB
16812,NOUN
16813,NOUN
16814,ADP
16815,NOUN
16816,ADJ
16817,PUNCT
16818,ADV
16819,NOUN
16820,NUM
16821,NOUN
16822,PUNCT
16823,ADP
16824,ADP
16825,NUM
16826,PUNCT
16827,PUNCT
16828,ADP
16829,ADP
16830,NOUN
16831,NUM
16832,NOUN
16833,ADP
16834,NOUN
16835,NOUN
16836,PUNCT
16837,ADP
16838,NOUN
16839,PROPN
16840,PUNCT
16841,ADJ
16842,ADP
16843,PROPN
16844,ADJ
16845,PUNCT
16846,VERB
16847,NOUN
16848,PROPN
16849,PUNCT
16850,PROPN
16851,PUNCT
16852,ADP
16853,NOUN
16854,PROPN
16855,ADJ
16856,PUNCT
16857,NOUN
16858,NOUN
16859,NOUN
16860,ADJ
16861,ADJ
16862,ADP
16863,NOUN
16864,ADJ
16865,ADV
16866,NUM
16867,PUNCT
16868,VERB
16869,NOUN
16870,ADP
16871,NOUN
16872,NOUN
16873,ADJ
16874,PUNCT
16875,PRON
16876,VERB
16877,ADP
16878,PRON
16879,PROPN
16880,PROPN
16881,NOUN
16882,PROPN
16883,PROPN
16884,PUNCT
16885,ADP
16886,NOUN
16887,PUNCT
16888,VERB
16889,NOUN
16890,PROPN
16891,ADJ
16892,PROPN
16893,PROPN
16894,ADP
16895,SCONJ
16896,PRON
16897,PUNCT
16898,NOUN
16899,PUNCT
16900,CCONJ
16901,PUNCT
16902,NOUN
16903,PUNCT
16904,ADJ
16905,PUNCT
16906,PROPN
16907,PUNCT
16908,CCONJ
16909,PUNCT
16910,ADJ
16911,PUNCT
16912,PUNCT
16913,PRON
16914,PRON
16915,NOUN
16916,PRON
16917,ADP
16918,NOUN
16919,PRON
16920,NOUN
16921,NOUN
16922,ADP
16923,NOUN
16924,ADJ
16925,ADP
16926,NOUN
16927,ADJ
16928,PUNCT
16929,PART
16930,ADP
16931,VERB
16932,NOUN
16933,ADJ
16934,ADP
16935,NOUN
16936,PRON
16937,VERB
16938,ADP
16939,NOUN
16940,ADP
16941,NOUN
16942,VERB
16943,NOUN
16944,PRON
16945,ADP
16946,ADP
16947,NOUN
16948,PUNCT
16949,PART
16950,VERB
16951,ADP
16952,NOUN
16953,ADP
16954,NOUN
16955,NOUN
16956,ADJ
16957,ADP
16958,NOUN
16959,PRON
16960,PUNCT
16961,VERB
16962,NOUN
16963,PUNCT
16964,PROPN
16965,PROPN
16966,PUNCT
16967,ADP
16968,NOUN
16969,PRON
16970,ADP
16971,SCONJ
16972,NOUN
16973,PRON
16974,ADP
16975,NOUN
16976,NOUN
16977,PART
16978,VERB
16979,PUNCT
16980,CCONJ
16981,VERB
16982,NOUN
16983,PROPN
16984,PUNCT
16985,PUNCT
16986,PART
16987,VERB
16988,DET
16989,NOUN
16990,ADJ
16991,PUNCT
16992,PUNCT
16993,NOUN
16994,ADJ
16995,PUNCT
16996,ADV
16997,ADP
16998,SCONJ
16999,PRON
17000,VERB
17001,PUNCT
17002,ADP
17003,NOUN
17004,NOUN
17005,NOUN
17006,PUNCT
17007,PUNCT
17008,VERB
17009,NOUN
17010,NOUN
17011,ADJ
17012,ADP
17013,NOUN
17014,ADP
17015,NOUN
17016,NOUN
17017,ADP
17018,NOUN
17019,NOUN
17020,PUNCT
17021,VERB
17022,NOUN
17023,NOUN
17024,VERB
17025,PRON
17026,PROPN
17027,PROPN
17028,ADP
17029,ADJ
17030,NUM
17031,ADP
17032,PROPN
17033,ADJ
17034,PUNCT
17035,VERB
17036,ADP
17037,NOUN
17038,NOUN
17039,NOUN
17040,ADP
17041,NOUN
17042,NOUN
17043,ADP
17044,NOUN
17045,PRON
17046,ADP
17047,NOUN
17048,NOUN
17049,ADJ
17050,ADV
17051,PUNCT
17052,ADP
17053,ADP
17054,NOUN
17055,ADP
17056,NOUN
17057,NOUN
17058,ADJ
17059,ADP
17060,NOUN
17061,PUNCT
17062,NOUN
17063,NOUN
17064,ADJ
17065,ADP
17066,PRON
17067,NOUN
17068,ADJ
17069,VERB
17070,NUM
17071,NOUN
17072,ADV
17073,PUNCT
17074,PART
17075,VERB
17076,NOUN
17077,PROPN
17078,ADJ
17079,PUNCT
17080,PROPN
17081,ADP
17082,NOUN
17083,PRON
17084,ADP
17085,NOUN
17086,PUNCT
17087,PUNCT
17088,PART
17089,VERB
17090,ADJ
17091,ADP
17092,PUNCT
17093,NOUN
17094,ADP
17095,PRON
17096,NOUN
17097,PART
17098,VERB
17099,ADP
17100,NOUN
17101,ADJ
17102,ADP
17103,NOUN
17104,PRON
17105,PRON
17106,PART
17107,ADJ
17108,PUNCT
17109,PUNCT
17110,VERB
17111,ADP
17112,PROPN
17113,ADJ
17114,ADJ
17115,ADJ
17116,PUNCT
17117,PRON
17118,VERB
17119,NOUN
17120,ADP
17121,NOUN
17122,NOUN
17123,NOUN
17124,ADJ
17125,ADP
17126,NOUN
17127,NOUN
17128,ADJ
17129,PUNCT
17130,ADP
17131,VERB
17132,ADP
17133,NOUN
17134,PUNCT
17135,NOUN
17136,ADP
17137,NOUN
17138,DET
17139,PROPN
17140,PUNCT
17141,VERB
17142,ADP
17143,PRON
17144,NOUN
17145,ADJ
17146,ADP
17147,VERB
17148,NUM
17149,NUM
17150,NOUN
17151,PUNCT
17152,PART
17153,VERB
17154,NUM
17155,NUM
17156,ADP
17157,PRON
17158,ADP
17159,NOUN
17160,NOUN
17161,PUNCT
17162,VERB
17163,ADP
17164,PROPN
17165,NOUN
17166,ADJ
17167,PUNCT
17168,VERB
17169,PROPN
17170,PROPN
17171,ADP
17172,NUM
17173,PROPN
17174,PUNCT
17175,NUM
17176,ADP
17177,PROPN
17178,PROPN
17179,PUNCT
17180,VERB
17181,ADP
17182,PROPN
17183,NOUN
17184,ADJ
17185,ADJ
17186,ADP
17187,PROPN
17188,PUNCT
17189,PART
17190,PRON
17191,VERB
17192,ADP
17193,NOUN
17194,NOUN
17195,PRON
17196,ADJ
17197,ADJ
17198,PUNCT
17199,ADP
17200,PART
17201,PRON
17202,AUX
17203,ADJ
17204,ADV
17205,ADP
17206,PROPN
17207,ADJ
17208,PUNCT
17209,VERB
17210,PROPN
17211,PROPN
17212,ADP
17213,NOUN
17214,NOUN
17215,ADP
17216,NOUN
17217,NOUN
17218,NOUN
17219,CCONJ
17220,NOUN
17221,PUNCT
17222,ADP
17223,NOUN
17224,NOUN
17225,SCONJ
17226,NOUN
17227,NOUN
17228,NOUN
17229,ADP
17230,PROPN
17231,ADJ
17232,ADP
17233,PRON
17234,ADP
17235,PROPN
17236,PUNCT
17237,VERB
17238,NOUN
17239,ADP
17240,SCONJ
17241,PRON
17242,ADV
17243,PART
17244,VERB
17245,NOUN
17246,ADP
17247,PRON
17248,PRON
17249,VERB
17250,ADV
17251,ADP
17252,PROPN
17253,PUNCT
17254,PART
17255,VERB
17256,ADJ
17257,CCONJ
17258,NOUN
17259,NOUN
17260,ADP
17261,NOUN
17262,ADJ
17263,PUNCT
17264,NOUN
17265,ADJ
17266,PRON
17267,PUNCT
17268,PROPN
17269,PUNCT
17270,ADP
17271,PROPN
17272,PUNCT
17273,PART
17274,VERB
17275,NOUN
17276,NUM
17277,NOUN
17278,ADP
17279,ADP
17280,NOUN
17281,ADP
17282,PRON
17283,PRON
17284,VERB
17285,NOUN
17286,PUNCT
17287,ADP
17288,VERB
17289,PRON
17290,ADP
17291,NUM
17292,PROPN
17293,ADJ
17294,NUM
17295,PUNCT
17296,VERB
17297,NOUN
17298,VERB
17299,NOUN
17300,PRON
17301,ADP
17302,NOUN
17303,PRON
17304,ADJ
17305,CCONJ
17306,NOUN
17307,PRON
17308,ADP
17309,NOUN
17310,PUNCT
17311,NOUN
17312,ADP
17313,ADJ
17314,ADP
17315,PROPN
17316,ADJ
17317,PART
17318,VERB
17319,ADV
17320,NOUN
17321,ADP
17322,NOUN
17323,CCONJ
17324,NOUN
17325,PUNCT
17326,VERB
17327,PROPN
17328,PROPN
17329,PROPN
17330,PROPN
17331,ADP
17332,NOUN
17333,PUNCT
17334,SCONJ
17335,PRON
17336,PART
17337,VERB
17338,ADV
17339,DET
17340,NOUN
17341,ADP
17342,NOUN
17343,NOUN
17344,ADJ
17345,PUNCT
17346,ADP
17347,NOUN
17348,NUM
17349,ADP
17350,ADJ
17351,PUNCT
17352,NOUN
17353,ADP
17354,DET
17355,NOUN
17356,PRON
17357,ADJ
17358,ADP
17359,PROPN
17360,ADJ
17361,PUNCT
17362,VERB
17363,DET
17364,NOUN
17365,ADP
17366,NUM
17367,PROPN
17368,ADJ
17369,ADP
17370,NOUN
17371,ADJ
17372,PUNCT
17373,CCONJ
17374,VERB
17375,ADP
17376,PRON
17377,SCONJ
17378,NOUN
17379,ADP
17380,PRON
17381,VERB
17382,NUM
17383,NOUN
17384,ADP
17385,NOUN
17386,NOUN
17387,ADP
17388,NOUN
17389,NOUN
17390,NOUN
17391,PRON
17392,VERB
17393,NUM
17394,PROPN
17395,PUNCT
17396,PRON
17397,NOUN
17398,ADJ
17399,ADP
17400,NOUN
17401,ADP
17402,ADP
17403,VERB
17404,ADP
17405,NOUN
17406,NOUN
17407,ADP
17408,NOUN
17409,PRON
17410,VERB
17411,NOUN
17412,ADJ
17413,PUNCT
17414,PART
17415,PRON
17416,VERB
17417,NUM
17418,NOUN
17419,ADP
17420,NOUN
17421,PUNCT
17422,NOUN
17423,PROPN
17424,PROPN
17425,NOUN
17426,ADJ
17427,ADP
17428,PROPN
17429,PROPN
17430,PROPN
17431,PROPN
17432,ADP
17433,PUNCT
17434,NOUN
17435,NOUN
17436,ADJ
17437,PRON
17438,VERB
17439,PRON
17440,NOUN
17441,ADP
17442,PRON
17443,PUNCT
17444,PUNCT
17445,ADP
17446,PRON
17447,ADJ
17448,PUNCT
17449,NOUN
17450,ADP
17451,NOUN
17452,PROPN
17453,ADJ
17454,ADJ
17455,CCONJ
17456,PART
17457,VERB
17458,ADP
17459,PART
17460,NOUN
17461,ADP
17462,VERB
17463,NOUN
17464,ADP
17465,NOUN
17466,PRON
17467,ADP
17468,NOUN
17469,NOUN
17470,NOUN
17471,ADP
17472,NOUN
17473,ADJ
17474,PUNCT
17475,PRON
17476,PRON
17477,VERB
17478,ADJ
17479,ADP
17480,NOUN
17481,ADP
17482,PROPN
17483,PROPN
17484,PROPN
17485,PROPN
17486,ADP
17487,NOUN
17488,NOUN
17489,ADJ
17490,ADP
17491,NOUN
17492,NOUN
17493,PUNCT
17494,PART
17495,VERB
17496,ADP
17497,NOUN
17498,PUNCT
17499,VERB
17500,NOUN
17501,PROPN
17502,ADJ
17503,ADJ
17504,ADP
17505,PROPN
17506,ADJ
17507,ADP
17508,NOUN
17509,VERB
17510,ADP
17511,PROPN
17512,PUNCT
17513,ADV
17514,NOUN
17515,PUNCT
17516,VERB
17517,NOUN
17518,PROPN
17519,PROPN
17520,PROPN
17521,CCONJ
17522,NOUN
17523,PRON
17524,ADP
17525,PROPN
17526,PROPN
17527,PROPN
17528,PUNCT
17529,VERB
17530,NUM
17531,NOUN
17532,ADP
17533,PROPN
17534,PROPN
17535,ADJ
17536,NOUN
17537,NOUN
17538,ADJ
17539,VERB
17540,PRON
17541,PUNCT
17542,NOUN
17543,NOUN
17544,PUNCT
17545,ADP
17546,ADP
17547,NOUN
17548,ADP
17549,NOUN
17550,NOUN
17551,NOUN
17552,PUNCT
17553,DET
17554,NOUN
17555,NOUN
17556,ADJ
17557,ADP
17558,NOUN
17559,NOUN
17560,NOUN
17561,VERB
17562,ADV
17563,NOUN
17564,ADJ
17565,ADP
17566,NOUN
17567,PROPN
17568,PROPN
17569,PUNCT
17570,ADP
17571,NOUN
17572,PUNCT
17573,PART
17574,VERB
17575,PROPN
17576,ADP
17577,NOUN
17578,ADP
17579,NUM
17580,NOUN
17581,CCONJ
17582,NOUN
17583,ADP
